job_id,agency,posting_type,nr_positions,title,level,job_category,salary,residency_requirement,posting_date
310476,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
310515,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ANALYST,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310529,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_TECHNICIAN,LEVEL_3,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310535,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310539,AGENCY_[HOUSING PRESERVATION & DVLPMNT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COMMISSIONER,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310578,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INFORMAT,LEVEL_7,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310596,AGENCY_[CONSUMER AFFAIRS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
310602,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310613,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_4,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310621,AGENCY_[TAXI & LIMOUSINE COMMISSION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ADMINISTRATOR,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
310640,AGENCY_[HRA/DEPT OF SOCIAL SERVICES],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COUNSEL,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310691,AGENCY_[NYC POLICE PENSION FUND],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_0,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311227,AGENCY_[OFFICE OF MANAGEMENT & BUDGET],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_DIRECTOR,LEVEL_OTHER,JOB_CATEGORY_[M1],,RESIDENCY_REQUIREMENT_NO,
310736,AGENCY_[DEPARTMENT OF BUILDINGS],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310885,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_External,SINGLE_POSITION,TITLE_DEVELOPER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311099,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ARCHITECT,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
310956,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_0,JOB_CATEGORY_[Health],SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310967,AGENCY_[DEPARTMENT OF CITY PLANNING],POSTING_TYPE_External,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310970,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
310989,AGENCY_[HRA/DEPT OF SOCIAL SERVICES],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOC,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311004,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_NURSE,LEVEL_3,JOB_CATEGORY_[Health],SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311160,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_INVESTIGATOR,LEVEL_3,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311018,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_EDUCATOR,LEVEL_3,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311021,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ADVISER,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311046,AGENCY_[NYC EMPLOYEES RETIREMENT SYS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_5,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311049,AGENCY_[CONSUMER AFFAIRS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_INSPECTOR,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311069,AGENCY_[POLICE DEPARTMENT],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_INVESTIGATOR,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311077,AGENCY_[HOUSING PRESERVATION & DVLPMNT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311078,AGENCY_[HOUSING PRESERVATION & DVLPMNT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311092,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_ASSISTANT,LEVEL_0,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311105,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ASSOC,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311141,AGENCY_[OFF OF PAYROLL ADMINISTRATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311143,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_ELECTRICIAN,LEVEL_0,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311149,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_LAW,LEVEL_3,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311163,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_0,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311165,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311166,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311173,AGENCY_[LAW DEPARTMENT],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_COUNSEL,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311167,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_PLANNER,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311168,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_EDUCATOR,LEVEL_3,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311170,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311176,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311180,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311181,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_COUNSELOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311186,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311198,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_2,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311230,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ACCOUNTANT,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311237,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_INVESTIGATOR,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311240,AGENCY_[DEPARTMENT OF FINANCE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AUDITOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311249,AGENCY_[DEPT OF DESIGN & CONSTRUCTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_0,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311327,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_ASSOC,LEVEL_2,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311254,AGENCY_[HRA/DEPT OF SOCIAL SERVICES],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_0,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311269,AGENCY_[DEPARTMENT OF FINANCE],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_AUDITOR,LEVEL_3,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311270,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSISTANT,LEVEL_0,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312777,AGENCY_[HRA/DEPT OF SOCIAL SERVICES],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOCIATE,LEVEL_3,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311299,AGENCY_[DEPARTMENT OF CITY PLANNING],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_RELATIONS,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311302,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311338,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311341,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311348,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COUNSELOR,LEVEL_2,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311353,AGENCY_[TAXI & LIMOUSINE COMMISSION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_INTERNE,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311367,AGENCY_[FINANCIAL INFO SVCS AGENCY],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ASSISTANT,LEVEL_0,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311369,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ASSOC,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311379,AGENCY_[MUNICIPAL WATER FIN AUTHORITY],POSTING_TYPE_External,SINGLE_POSITION,TITLE_ANALYST,LEVEL_OTHER,JOB_CATEGORY_[1],,RESIDENCY_REQUIREMENT_NO,
311380,AGENCY_[OFFICE OF MANAGEMENT & BUDGET],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_OTHER,JOB_CATEGORY_[1],,RESIDENCY_REQUIREMENT_NO,
311386,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311411,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311421,AGENCY_[OFFICE OF EMERGENCY MANAGEMENT],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_SPECIAL,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311424,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311504,AGENCY_[OFFICE OF THE COMPTROLLER],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AUDITOR,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311439,AGENCY_[HOUSING PRESERVATION & DVLPMNT],POSTING_TYPE_External,SINGLE_POSITION,TITLE_DIRECTO,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311441,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_N,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311470,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311486,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_External,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311490,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_WORKER,LEVEL_2,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311498,AGENCY_[DEPARTMENT OF SANITATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_MECHANIC,LEVEL_0,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311523,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_External,SINGLE_POSITION,TITLE_PROMOT,LEVEL_3,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311533,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311565,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311577,AGENCY_[OFFICE OF THE COMPTROLLER],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311621,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ADVISER,LEVEL_2,JOB_CATEGORY_[Health],,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311623,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ASSOC,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311683,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_INVEST,LEVEL_4,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311713,AGENCY_[FIRE DEPARTMENT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_REP,LEVEL_3,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311772,AGENCY_[HOUSING PRESERVATION & DVLPMNT],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311715,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SANITA,LEVEL_2,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311717,AGENCY_[DEPARTMENT OF INVESTIGATION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_INVESTIGATOR,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311757,AGENCY_[CIVILIAN COMPLAINT REVIEW BD],POSTING_TYPE_External,SINGLE_POSITION,TITLE_SPECIALIST,LEVEL_1,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311764,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_MANAGER,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311799,AGENCY_[DEPARTMENT OF TRANSPORTATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ELECTRICIAN,LEVEL_0,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311824,AGENCY_[DEPT OF HEALTH/MENTAL HYGIENE],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SCIENTIST,LEVEL_1,JOB_CATEGORY_[Health],SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311925,AGENCY_[DEPARTMENT OF BUSINESS SERV.],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_PROMOT,LEVEL_3,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311830,AGENCY_[DEPARTMENT OF CORRECTION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311912,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_T,LEVEL_0,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311934,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_GEOLOGIST,LEVEL_1,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311939,AGENCY_[ADMIN FOR CHILDREN'S SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311971,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311973,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311978,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
311990,AGENCY_[MAYORS OFFICE OF CONTRACT SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
311998,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312005,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312006,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_External,MULTIPLE_POSITIONS,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312010,AGENCY_[DEPT OF ENVIRONMENT PROTECTION],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_INTE,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
312011,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_Internal,MULTIPLE_POSITIONS,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312013,AGENCY_[DEPT OF CITYWIDE ADMIN SVCS],POSTING_TYPE_External,SINGLE_POSITION,TITLE_AIDE,LEVEL_1,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312044,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ANALYST,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312058,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_M1/M2,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312062,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_SPEC,LEVEL_0,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312070,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_2,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
312287,AGENCY_[HUMAN RIGHTS COMMISSION],POSTING_TYPE_External,SINGLE_POSITION,TITLE_DIRECTOR,LEVEL_5,,,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312078,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_MANAGER,LEVEL_1,,SALARY_70K-90K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
312086,AGENCY_[NYC HOUSING AUTHORITY],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_CARETAKER,LEVEL_0,,SALARY_0-50K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
312092,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_COORDINATOR,LEVEL_0,,SALARY_50K-70K_YEAR,RESIDENCY_REQUIREMENT_YES,POSTED_IN_2017
312098,AGENCY_[DEPT OF PARKS & RECREATION],POSTING_TYPE_Internal,SINGLE_POSITION,TITLE_ENGINEER,LEVEL_3,,SALARY_90+K_YEAR,RESIDENCY_REQUIREMENT_NO,POSTED_IN_2017
